206	10	10
207	10	10
210	10	10
212	10	10
213	10	10
217	10	10
220	10	10
222	10	10
232	10	10
234	10	10
236	10	10
237	10	10
239	10	10
240	10	10
241	10	10
243	10	10
247	10	10
255	10	10
258	10	10
263	10	10
268	10	10
269	10	10
273	10	10
276	10	10
277	10	10
281	10	10
287	10	10
296	10	10
297	10	10
298	10	10
306	10	10
307	10	10
313	10	10
328	10	10
329	10	10
339	10	10
341	10	10
344	10	10
345	10	10
346	10	10
348	10	10
351	10	10
360	10	10
369	10	10
371	10	10
372	10	10
381	10	10
390	10	10
393	10	10
402	10	10
405	10	10
406	10	10
410	10	10
413	10	10
416	10	10
427	10	10
429	10	10
431	10	10
433	10	10
435	10	10
441	10	10
443	10	10
454	10	10
455	10	10
463	10	10
466	10	10
475	10	10
481	10	10
482	10	10
483	10	10
487	10	10
489	10	10
491	10	10
493	10	10
495	10	10
497	10	10
499	10	10
502	10	10
504	10	10
511	10	10
515	10	10
523	10	10
526	10	10
529	10	10
531	10	10
539	10	10
540	10	10
542	10	10
550	10	10
553	10	10
558	10	10
565	10	10
572	10	10
578	10	10
580	10	10
590	10	10
592	10	10
593	10	10
602	10	10
603	10	10
606	10	10
607	10	10
612	10	10
617	10	10
619	10	10
623	10	10
624	10	10
634	10	10
635	10	10
636	10	10
639	10	10
644	10	10
647	10	10
648	10	10
653	10	10
656	10	10
658	10	10
667	10	10
668	10	10
675	10	10
683	10	10
685	10	10
693	10	10
694	10	10
699	10	10
701	10	10
702	10	10
705	10	10
706	10	10
716	10	10
719	10	10
721	10	10
723	10	10
724	10	10
725	10	10
737	10	10
741	10	10
749	10	10
750	10	10
753	10	10
754	10	10
759	10	10
763	10	10
764	10	10
765	10	10
771	10	10
775	10	10
780	10	10
786	10	10
793	10	10
796	10	10
797	10	10
799	10	10
800	10	10
804	10	10
811	10	10
815	10	10
817	10	10
819	10	10
820	10	10
824	10	10
826	10	10
827	10	10
829	10	10
830	10	10
831	10	10
832	10	10
834	10	10
835	10	10
841	10	10
842	10	10
845	10	10
851	10	10
853	10	10
862	10	10
867	10	10
870	10	10
871	10	10
873	10	10
877	10	10
879	10	10
883	10	10
896	10	10
897	10	10
899	10	10
900	10	10
906	10	10
907	10	10
908	10	10
909	10	10
910	10	10
911	10	10
916	10	10
918	10	10
919	10	10
922	10	10
925	10	10
928	10	10
936	10	10
939	10	10
940	10	10
943	10	10
947	10	10
951	10	10
956	10	10
957	10	10
959	10	10
975	10	10
976	10	10
980	10	10
983	10	10
987	10	10
990	10	10
991	10	10
993	10	10
1001	10	10
1005	10	10
1007	10	10
1010	10	10
1012	10	10
1018	10	10
1020	10	10
1022	10	10
1033	10	10
1043	10	10
1050	10	10
1055	10	10
1059	10	10
1060	10	10
1069	10	10
1070	10	10
1073	10	10
1078	10	10
1089	10	10
1095	10	10
1096	10	10
1101	10	10
1104	10	10
1112	10	10
1119	10	10
1120	10	10
1122	10	10
1123	10	10
1130	10	10
1135	10	10
1136	10	10
1140	10	10
1146	10	10
1158	10	10
1163	10	10
1164	10	10
1165	10	10
1171	10	10
1179	10	10
1180	10	10
1181	10	10
1184	10	10
1188	10	10
1189	10	10
1190	10	10
1192	10	10
1197	10	10
1202	10	10
1210	10	10
1217	10	10
1224	10	10
1227	10	10
1230	10	10
1231	10	10
1236	10	10
1246	10	10
1247	10	10
1248	10	10
1256	10	10
1279	10	10
1288	10	10
1293	10	10
1296	10	10
1297	10	10
1299	10	10
1320	10	10
1321	10	10
1330	10	10
1331	10	10
1336	10	10
1337	10	10
1346	10	10
1349	10	10
1351	10	10
1365	10	10
1367	10	10
1368	10	10
1371	10	10
1374	10	10
1375	10	10
1377	10	10
1378	10	10
1382	10	10
1383	10	10
1384	10	10
1385	10	10
1386	10	10
1388	10	10
1393	10	10
1395	10	10
1405	10	10
1406	10	10
1417	10	10
1421	10	10
1423	10	10
1425	10	10
1426	10	10
1429	10	10
1440	10	10
1444	10	10
1447	10	10
1449	10	10
1450	10	10
1459	10	10
1461	10	10
1463	10	10
1466	10	10
1470	10	10
1471	10	10
1474	10	10
1478	10	10
1484	10	10
1488	10	10
1489	10	10
1494	10	10
1496	10	10
1503	10	10
1511	10	10
1516	10	10
1518	10	10
1520	10	10
1523	10	10
1529	10	10
1535	10	10
1537	10	10
1538	10	10
1539	10	10
1540	10	10
1544	10	10
1546	10	10
1547	10	10
1548	10	10
1549	10	10
1554	10	10
1555	10	10
1560	10	10
1562	10	10
1564	10	10
1567	10	10
1569	10	10
1575	10	10
1576	10	10
1596	10	10
1597	10	10
1600	10	10
1608	10	10
1609	10	10
1612	10	10
1618	10	10
1621	10	10
1624	10	10
1627	10	10
1637	10	10
1641	10	10
1644	10	10
1647	10	10
1654	10	10
1655	10	10
1660	10	10
1664	10	10
1667	10	10
1672	10	10
1677	10	10
1678	10	10
1686	10	10
1688	10	10
1690	10	10
1702	10	10
1703	10	10
1705	10	10
1708	10	10
1710	10	10
1711	10	10
1712	10	10
1721	10	10
1723	10	10
1728	10	10
1732	10	10
1733	10	10
1737	10	10
1747	10	10
1753	10	10
1758	10	10
1759	10	10
1765	10	10
1766	10	10
1769	10	10
1773	10	10
1774	10	10
1785	10	10
1788	10	10
1789	10	10
1797	10	10
1801	10	10
1804	10	10
1805	10	10
1816	10	10
1817	10	10
1820	10	10
1822	10	10
1826	10	10
1828	10	10
1829	10	10
1830	10	10
1840	10	10
1842	10	10
1854	10	10
1857	10	10
1864	10	10
1867	10	10
1876	10	10
1879	10	10
1896	10	10
1900	10	10
1903	10	10
1905	10	10
1908	10	10
1911	10	10
1918	10	10
1920	10	10
1924	10	10
1931	10	10
1932	10	10
1943	10	10
1945	10	10
1947	10	10
1958	10	10
1965	10	10
1968	10	10
1972	10	10
1979	10	10
1988	10	10
1989	10	10
1994	10	10
1996	10	10
2000	10	10
2002	10	10
2007	10	10
2009	10	10
2010	10	10
2011	10	10
2020	10	10
2024	10	10
2029	10	10
2033	10	10
2035	10	10
2040	10	10
2047	10	10
2053	10	10
2054	10	10
2055	10	10
2060	10	10
2068	10	10
2069	10	10
2070	10	10
2076	10	10
2080	10	10
2082	10	10
2084	10	10
2085	10	10
2088	10	10
2089	10	10
2091	10	10
2094	10	10
2101	10	10
2116	10	10
2117	10	10
2118	10	10
2121	10	10
2125	10	10
2126	10	10
2129	10	10
2131	10	10
2134	10	10
2140	10	10
2141	10	10
2142	10	10
2144	10	10
2145	10	10
2146	10	10
2151	10	10
2153	10	10
2155	10	10
2159	10	10
2161	10	10
2163	10	10
2166	10	10
2167	10	10
2169	10	10
2174	10	10
2180	10	10
2188	10	10
2201	10	10
2202	10	10
2205	10	10
2206	10	10
2210	10	10
2211	10	10
2213	10	10
2220	10	10
2222	10	10
2229	10	10
2231	10	10
2233	10	10
2234	10	10
2242	10	10
2247	10	10
2251	10	10
2262	10	10
2267	10	10
2268	10	10
2269	10	10
2273	10	10
2287	10	10
2296	10	10
2299	10	10
2302	10	10
2306	10	10
2308	10	10
2312	10	10
2319	10	10
2337	10	10
2340	10	10
2346	10	10
2347	10	10
2348	10	10
2351	10	10
2352	10	10
2358	10	10
2359	10	10
2368	10	10
2370	10	10
2373	10	10
2382	10	10
2391	10	10
2393	10	10
2394	10	10
2396	10	10
2397	10	10
2410	10	10
2416	10	10
2422	10	10
2424	10	10
2427	10	10
2430	10	10
2444	10	10
2445	10	10
2447	10	10
2458	10	10
2464	10	10
2468	10	10
2478	10	10
2482	10	10
2491	10	10
2492	10	10
2499	10	10
2501	10	10
2507	10	10
2509	10	10
2523	10	10
2526	10	10
2531	10	10
2544	10	10
2545	10	10
2549	10	10
2551	10	10
2552	10	10
2558	10	10
2567	10	10
2569	10	10
2570	10	10
2572	10	10
2573	10	10
2574	10	10
2577	10	10
2582	10	10
2583	10	10
2584	10	10
2585	10	10
2586	10	10
2590	10	10
2593	10	10
2600	10	10
2603	10	10
2605	10	10
2607	10	10
2611	10	10
2612	10	10
2614	10	10
2615	10	10
2616	10	10
2617	10	10
2619	10	10
2622	10	10
2628	10	10
2638	10	10
2646	10	10
2647	10	10
2653	10	10
2654	10	10
2667	10	10
2680	10	10
2681	10	10
2682	10	10
2686	10	10
2687	10	10
2690	10	10
2698	10	10
2699	10	10
2700	10	10
2701	10	10
2705	10	10
2710	10	10
2712	10	10
2713	10	10
2715	10	10
2717	10	10
2723	10	10
2732	10	10
2740	10	10
2741	10	10
2746	10	10
2748	10	10
2750	10	10
2751	10	10
2756	10	10
2761	10	10
2769	10	10
2777	10	10
2779	10	10
2780	10	10
2781	10	10
2783	10	10
2784	10	10
2789	10	10
2790	10	10
2794	10	10
2796	10	10
2797	10	10
2800	10	10
2802	10	10
2803	10	10
2814	10	10
2824	10	10
2831	10	10
2835	10	10
2838	10	10
2841	10	10
2847	10	10
2850	10	10
2852	10	10
2855	10	10
2856	10	10
2861	10	10
2870	10	10
2876	10	10
2878	10	10
2882	10	10
2884	10	10
2887	10	10
2891	10	10
2896	10	10
2897	10	10
2901	10	10
2905	10	10
2907	10	10
2909	10	10
2916	10	10
2917	10	10
2918	10	10
2919	10	10
2924	10	10
2925	10	10
2926	10	10
2928	10	10
2931	10	10
2936	10	10
2940	10	10
2943	10	10
2950	10	10
2955	10	10
2959	10	10
2963	10	10
2965	10	10
2966	10	10
2967	10	10
2971	10	10
2975	10	10
2982	10	10
2987	10	10
2988	10	10
2990	10	10
2994	10	10
2995	10	10
3012	10	10
3014	10	10
3016	10	10
3017	10	10
3018	10	10
3019	10	10
3029	10	10
3030	10	10
3037	10	10
3049	10	10
3055	10	10
3058	10	10
3061	10	10
3062	10	10
3065	10	10
3066	10	10
3073	10	10
3076	10	10
3078	10	10
3086	10	10
3087	10	10
3088	10	10
3091	10	10
3101	10	10
3103	10	10
3113	10	10
3118	10	10
3120	10	10
3126	10	10
